id,score,ranked_changes,best_recommendation,best_feature,best_gain,best_direction,supported_features,feedback_sentence,message
overall_rating-00010,6.878325939178467,"[{""feature"": ""word_count"", ""current_value"": 10.0, ""suggested_value"": 2.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 2.0, ""char_count"": 10.0, ""text_area_frac"": 0.00154964717741934, ""background_area_frac"": 0.49796900201612904, ""text_share"": 0.003086755964557245, ""text_to_graphic_ratio"": 0.00309631352881044}, ""predicted_score"": 6.9033098220825195, ""gain"": 0.024983882904052734}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.5004813508064516, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8473692986272421, ""text_share"": 0.05076459596535429, ""text_to_graphic_ratio"": 0.05347945909895862}, ""predicted_score"": 6.880128860473633, ""gain"": 0.0018029212951660156}, {""feature"": ""text_area_frac"", ""current_value"": 0.0077482358870967, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.4942240189309616, ""text_share"": 0.010468330764532812, ""text_to_graphic_ratio"": 0.0105790760316149}, ""predicted_score"": 6.879621982574463, ""gain"": 0.0012960433959960938}]","{""feature"": ""word_count"", ""current_value"": 10.0, ""suggested_value"": 2.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 2.0, ""char_count"": 10.0, ""text_area_frac"": 0.00154964717741934, ""background_area_frac"": 0.49796900201612904, ""text_share"": 0.003086755964557245, ""text_to_graphic_ratio"": 0.00309631352881044}, ""predicted_score"": 6.9033098220825195, ""gain"": 0.024983882904052734}",word_count,0.024983882904052734,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00011,6.884548664093018,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.5947214762369791, ""suggested_value"": 0.584478586189439, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.584478586189439, ""background_area_frac"": 0.4144456691816547, ""text_share"": 0.0018371388824035952, ""text_to_graphic_ratio"": 0.0018405201735783242}, ""predicted_score"": 6.888835906982422, ""gain"": 0.004287242889404297}, {""feature"": ""text_area_frac"", ""current_value"": 0.0010757446289062, ""suggested_value"": 0.0011603461371527204, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.4041181776258681, ""text_share"": 0.001947275606645679, ""text_to_graphic_ratio"": 0.0019510748871802242}, ""predicted_score"": 6.884603023529053, ""gain"": 5.435943603515625e-05}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.01171875, ""suggested_value"": 0.0123654277510124, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011351076255811635, ""background_area_frac"": 0.40414341613743976, ""text_share"": 0.0019050013985294596, ""text_to_graphic_ratio"": 0.0019086373553607071, ""mean_text_height_frac"": 0.0123654277510124, ""max_text_height_frac"": 0.0123654277510124}, ""predicted_score"": 6.884368419647217, ""gain"": -0.00018024444580078125}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.5947214762369791, ""suggested_value"": 0.584478586189439, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.584478586189439, ""background_area_frac"": 0.4144456691816547, ""text_share"": 0.0018371388824035952, ""text_to_graphic_ratio"": 0.0018405201735783242}, ""predicted_score"": 6.888835906982422, ""gain"": 0.004287242889404297}",graphic_area_frac,0.004287242889404297,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00012,6.103477478027344,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.4533641289406158, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.839223335467418, ""text_share"": 0.09885886794037689, ""text_to_graphic_ratio"": 0.10970409009566329}, ""predicted_score"": 6.430404186248779, ""gain"": 0.32692670822143555}, {""feature"": ""text_area_frac"", ""current_value"": 0.0158941990469208, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.5454755249222314, ""text_share"": 0.0025528793294446617, ""text_to_graphic_ratio"": 0.002559413202504844}, ""predicted_score"": 6.127699375152588, ""gain"": 0.02422189712524414}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0185546875, ""suggested_value"": 0.0182004182235054, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.01559072714006094, ""background_area_frac"": 0.5310451439193233, ""text_share"": 0.0332456886583104, ""text_to_graphic_ratio"": 0.03438897377366859, ""mean_text_height_frac"": 0.0182004182235054, ""max_text_height_frac"": 0.061306671910755034, ""text_height_std_frac"": 0.016763543100597078}, ""predicted_score"": 6.028907775878906, ""gain"": -0.0745697021484375}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.4533641289406158, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.839223335467418, ""text_share"": 0.09885886794037689, ""text_to_graphic_ratio"": 0.10970409009566329}, ""predicted_score"": 6.430404186248779, ""gain"": 0.32692670822143555}",graphic_area_frac,0.32692670822143555,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00013,5.132562160491943,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.0510602678571428, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.013047103493583921, ""background_area_frac"": 0.28622503021206647, ""text_share"": 0.01827901516000244, ""text_to_graphic_ratio"": 0.01861935869994832, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.020217797187902276, ""text_height_std_frac"": 0.004682801729255203}, ""predicted_score"": 5.873234272003174, ""gain"": 0.7406721115112305}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.7007278662943496, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7883160397705806, ""text_share"": 0.3155718301535927, ""text_to_graphic_ratio"": 0.4610737021890993}, ""predicted_score"": 5.8214192390441895, ""gain"": 0.6888570785522461}, {""feature"": ""word_count"", ""current_value"": 7.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.009543070677679741, ""background_area_frac"": 0.28972906302797063, ""text_share"": 0.013435817490101738, ""text_to_graphic_ratio"": 0.013618797163221497}, ""predicted_score"": 5.64804220199585, ""gain"": 0.5154800415039062}]","{""feature"": ""mean_text_height_frac"", ""current_value"": 0.0510602678571428, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.013047103493583921, ""background_area_frac"": 0.28622503021206647, ""text_share"": 0.01827901516000244, ""text_to_graphic_ratio"": 0.01861935869994832, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.020217797187902276, ""text_height_std_frac"": 0.004682801729255203}, ""predicted_score"": 5.873234272003174, ""gain"": 0.7406721115112305}",mean_text_height_frac,0.7406721115112305,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing text size as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00014,5.875909328460693,"[{""feature"": ""word_count"", ""current_value"": 12.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.0021589022910855414, ""background_area_frac"": 0.45993766979747797, ""text_share"": 0.003997505788407717, ""text_to_graphic_ratio"": 0.004013549977675538}, ""predicted_score"": 6.182812213897705, ""gain"": 0.3069028854370117}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.5379034279114365, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8292107070213123, ""text_share"": 0.15168882686492144, ""text_to_graphic_ratio"": 0.1788127183381654}, ""predicted_score"": 6.158017158508301, ""gain"": 0.2821078300476074}, {""feature"": ""text_area_frac"", ""current_value"": 0.0259068274930265, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.45680194182597667, ""text_share"": 0.009747145047581429, ""text_to_graphic_ratio"": 0.009843087044722308}, ""predicted_score"": 6.05405330657959, ""gain"": 0.17814397811889648}]","{""feature"": ""word_count"", ""current_value"": 12.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.0021589022910855414, ""background_area_frac"": 0.45993766979747797, ""text_share"": 0.003997505788407717, ""text_to_graphic_ratio"": 0.004013549977675538}, ""predicted_score"": 6.182812213897705, ""gain"": 0.3069028854370117}",word_count,0.3069028854370117,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00015,6.199252605438232,"[{""feature"": ""text_area_frac"", ""current_value"": 0.0062026977539062, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.32246034410264757, ""text_share"": 0.00781449501368953, ""text_to_graphic_ratio"": 0.007876042307025388}, ""predicted_score"": 6.202390670776367, ""gain"": 0.0031380653381347656}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.6722450256347656, ""suggested_value"": 0.6731167127402558, ""direction"": ""increase"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.6731167127402558, ""background_area_frac"": 0.320680589505838, ""text_share"": 0.00913075301262793, ""text_to_graphic_ratio"": 0.00921489191473948}, ""predicted_score"": 6.1992268562316895, ""gain"": -2.574920654296875e-05}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0325520833333333, ""suggested_value"": 0.0317639802631578, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.006052527176706353, ""background_area_frac"": 0.32170244718852803, ""text_share"": 0.008923115160329363, ""text_to_graphic_ratio"": 0.00900345401736706, ""mean_text_height_frac"": 0.0317639802631578, ""max_text_height_frac"": 0.059716282894736655, ""text_height_std_frac"": 0.01979246889624061}, ""predicted_score"": 6.173051834106445, ""gain"": -0.02620077133178711}]","{""feature"": ""text_area_frac"", ""current_value"": 0.0062026977539062, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.32246034410264757, ""text_share"": 0.00781449501368953, ""text_to_graphic_ratio"": 0.007876042307025388}, ""predicted_score"": 6.202390670776367, ""gain"": 0.0031380653381347656}",text_area_frac,0.0031380653381347656,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing text coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00016,6.175826072692871,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.7362097537878788, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8551175345143388}, ""predicted_score"": 6.342800140380859, ""gain"": 0.16697406768798828}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.7362097537878788, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8551175345143388}, ""predicted_score"": 6.342800140380859, ""gain"": 0.16697406768798828}",graphic_area_frac,0.16697406768798828,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00017,6.135652542114258,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.2658254673753665, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8534622467577406, ""text_share"": 0.011295981547237472, ""text_to_graphic_ratio"": 0.011425038572124669}, ""predicted_score"": 6.442532539367676, ""gain"": 0.30687999725341797}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.01904296875, ""suggested_value"": 0.01905924479166666, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.0016567025324585396, ""text_share"": 0.006193693333015218, ""text_to_graphic_ratio"": 0.006232294252375545, ""mean_text_height_frac"": 0.01905924479166666, ""max_text_height_frac"": 0.027367120726495713, ""text_height_std_frac"": 0.008307875934829055}, ""predicted_score"": 6.135607719421387, ""gain"": -4.482269287109375e-05}, {""feature"": ""text_area_frac"", ""current_value"": 0.0016552877565982, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.7330141864874807, ""text_share"": 0.004346096602987899, ""text_to_graphic_ratio"": 0.004365067608492983}, ""predicted_score"": 6.1027021408081055, ""gain"": -0.032950401306152344}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.2658254673753665, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8534622467577406, ""text_share"": 0.011295981547237472, ""text_to_graphic_ratio"": 0.011425038572124669}, ""predicted_score"": 6.442532539367676, ""gain"": 0.30687999725341797}",graphic_area_frac,0.30687999725341797,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00018,7.4157023429870605,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.0181206597222222, ""suggested_value"": 0.0182004182235054, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.016183576276789374, ""background_area_frac"": 0.8478516650004193, ""text_share"": 0.10636709417052759, ""text_to_graphic_ratio"": 0.11902772769070916, ""mean_text_height_frac"": 0.0182004182235054, ""max_text_height_frac"": 0.032368408457371926, ""text_height_std_frac"": 0.009488542328499461}, ""predicted_score"": 7.415537357330322, ""gain"": -0.00016498565673828125}, {""feature"": ""text_area_frac"", ""current_value"": 0.0161126560499359, ""suggested_value"": 0.0153322131052141, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0153322131052141, ""background_area_frac"": 0.8487030281719945, ""text_share"": 0.10133853255598388, ""text_to_graphic_ratio"": 0.11276608180855041}, ""predicted_score"": 7.350707530975342, ""gain"": -0.06499481201171875}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.1359647587227913, ""suggested_value"": 0.14488246548566117, ""direction"": ""increase"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8390048784644029, ""text_share"": 0.10008164158174995, ""text_to_graphic_ratio"": 0.11121191233131347}, ""predicted_score"": 7.2939229011535645, ""gain"": -0.1217794418334961}]",null,,,,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model found no tested layout change likely to improve this poster’s score.,No tested feature-group change improved the model's predicted score.
overall_rating-00019,6.678836822509766,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.029296875, ""suggested_value"": 0.0123654277510124, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0017764568513823885, ""background_area_frac"": 0.400539318702003, ""text_share"": 0.0029634251366342686, ""text_to_graphic_ratio"": 0.002972233126994742, ""mean_text_height_frac"": 0.0123654277510124, ""max_text_height_frac"": 0.012777608676046145, ""text_height_std_frac"": 0.00041218092503374665}, ""predicted_score"": 6.813072204589844, ""gain"": 0.13423538208007812}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.5976842244466146, ""suggested_value"": 0.584478586189439, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.584478586189439, ""background_area_frac"": 0.41131253116082145, ""text_share"": 0.0071496046247407205, ""text_to_graphic_ratio"": 0.007201089568019404}, ""predicted_score"": 6.687809467315674, ""gain"": 0.008972644805908203}, {""feature"": ""text_area_frac"", ""current_value"": 0.0042088826497395, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.4011554294162326, ""text_share"": 0.0019376415753783799, ""text_to_graphic_ratio"": 0.00194140331916417}, ""predicted_score"": 6.676052570343018, ""gain"": -0.002784252166748047}]","{""feature"": ""mean_text_height_frac"", ""current_value"": 0.029296875, ""suggested_value"": 0.0123654277510124, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0017764568513823885, ""background_area_frac"": 0.400539318702003, ""text_share"": 0.0029634251366342686, ""text_to_graphic_ratio"": 0.002972233126994742, ""mean_text_height_frac"": 0.0123654277510124, ""max_text_height_frac"": 0.012777608676046145, ""text_height_std_frac"": 0.00041218092503374665}, ""predicted_score"": 6.813072204589844, ""gain"": 0.13423538208007812}",mean_text_height_frac,0.13423538208007812,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing text size as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00020,6.215699672698975,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.0674486803519061, ""suggested_value"": 0.022314453124999998, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.02733202009908872, ""background_area_frac"": 0.8582900150830638, ""text_share"": 0.19287293069087175, ""text_to_graphic_ratio"": 0.23896228738303132, ""mean_text_height_frac"": 0.022314453124999998, ""max_text_height_frac"": 0.02878241055253624, ""text_height_std_frac"": 0.004951262601061549}, ""predicted_score"": 6.430751323699951, ""gain"": 0.21505165100097656}, {""feature"": ""text_area_frac"", ""current_value"": 0.082615006368672, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.8844616890449998, ""text_share"": 0.010042955687699565, ""text_to_graphic_ratio"": 0.010144839864921783}, ""predicted_score"": 6.412698745727539, ""gain"": 0.19699907302856445}, {""feature"": ""word_count"", ""current_value"": 5.0, ""suggested_value"": 2.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 2.0, ""char_count"": 8.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.033046002547468804, ""background_area_frac"": 0.8525760326346837, ""text_share"": 0.22415624228576672, ""text_to_graphic_ratio"": 0.28891930889045087}, ""predicted_score"": 6.388715744018555, ""gain"": 0.17301607131958008}]","{""feature"": ""mean_text_height_frac"", ""current_value"": 0.0674486803519061, ""suggested_value"": 0.022314453124999998, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.02733202009908872, ""background_area_frac"": 0.8582900150830638, ""text_share"": 0.19287293069087175, ""text_to_graphic_ratio"": 0.23896228738303132, ""mean_text_height_frac"": 0.022314453124999998, ""max_text_height_frac"": 0.02878241055253624, ""text_height_std_frac"": 0.004951262601061549}, ""predicted_score"": 6.430751323699951, ""gain"": 0.21505165100097656}",mean_text_height_frac,0.21505165100097656,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing text size as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00021,6.474071979522705,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.2282504830309139, ""suggested_value"": 0.20141025119357633, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.20141025119357633, ""background_area_frac"": 0.4379166032251064, ""text_share"": 0.6416719434354005, ""text_to_graphic_ratio"": 1.7907387704644315}, ""predicted_score"": 6.471773147583008, ""gain"": -0.0022988319396972656}, {""feature"": ""word_count"", ""current_value"": 8.0, ""suggested_value"": 9.0, ""direction"": ""increase"", ""coupled_feature_updates"": {""word_count"": 9.0, ""char_count"": 46.0, ""text_block_count"": 6.0, ""text_area_frac"": 0.4057572887789818, ""background_area_frac"": 0.36599222819010435, ""text_share"": 0.6399878784145981, ""text_to_graphic_ratio"": 1.7776842501753947}, ""predicted_score"": 6.330987930297852, ""gain"": -0.14308404922485352}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.089111328125, ""suggested_value"": 0.07097372555865916, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.28726220772917843, ""background_area_frac"": 0.4844873092399077, ""text_share"": 0.5572359572867696, ""text_to_graphic_ratio"": 1.2585393201129484, ""mean_text_height_frac"": 0.07097372555865916, ""max_text_height_frac"": 0.13300281721129553, ""text_height_std_frac"": 0.0264156780693497}, ""predicted_score"": 5.855733871459961, ""gain"": -0.6183381080627441}]",null,,,,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model found no tested layout change likely to improve this poster’s score.,No tested feature-group change improved the model's predicted score.
overall_rating-00022,6.1908111572265625,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.6128731557001467, ""suggested_value"": 0.6125476270191077, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.6125476270191077, ""background_area_frac"": 0.2495408420974613, ""text_share"": 0.18376953553192754, ""text_to_graphic_ratio"": 0.22514417622440486}, ""predicted_score"": 6.190820693969727, ""gain"": 9.5367431640625e-06}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0212890625, ""suggested_value"": 0.02085774739583332, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.13511745170268863, ""background_area_frac"": 0.2520093925971647, ""text_share"": 0.180640572709652, ""text_to_graphic_ratio"": 0.2204656060491512, ""mean_text_height_frac"": 0.02085774739583332, ""max_text_height_frac"": 0.06219053122610852, ""text_height_std_frac"": 0.010092074264419161}, ""predicted_score"": 6.188443660736084, ""gain"": -0.0023674964904785156}, {""feature"": ""text_area_frac"", ""current_value"": 0.137911530883431, ""suggested_value"": 0.1191662747948016, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.1191662747948016, ""background_area_frac"": 0.26796056950505176, ""text_share"": 0.16278668857254125, ""text_to_graphic_ratio"": 0.19443872469608492}, ""predicted_score"": 6.056885719299316, ""gain"": -0.1339254379272461}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.6128731557001467, ""suggested_value"": 0.6125476270191077, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.6125476270191077, ""background_area_frac"": 0.2495408420974613, ""text_share"": 0.18376953553192754, ""text_to_graphic_ratio"": 0.22514417622440486}, ""predicted_score"": 6.190820693969727, ""gain"": 9.5367431640625e-06}",graphic_area_frac,9.5367431640625e-06,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
